"Id","Sales"
1,4822.28991173061
2,7349.98793304616
3,8235.37556644987
4,6564.34506463431
5,6495.2945256256
6,5990.72228309507
7,7468.38752653682
8,7478.8286226407
9,6030.90130285517
10,5791.05403327954
11,6462.55985914348
12,7560.05673538487
13,6635.29837269084
14,7789.1066692448
15,6184.2456715261
16,5444.39590143682
17,5950.70285067433
18,8545.61386948265
19,9205.34295703526
20,8863.59103325685
21,6898.71302715776
22,5238.380784848
23,5895.08552734623
24,5237.38141721795
25,7254.07118976612
26,9214.42395504426
27,8355.6965442596
28,5884.95961339215
29,5597.51229188249
30,5192.84811290066
31,5750.43047743872
32,9243.02464664576
33,6489.59073755308
34,5595.42997915543
35,6037.35589374929
36,7332.66789632932
37,4535.31856771806
38,7128.3318643245
39,5002.23720540589
40,6697.82520061112
41,6697.81410149053
42,5805.03431899546
43,7057.81951032904
44,6561.01333409033
45,5485.20997345688
46,6303.60852166744
47,7243.29871979118
48,9572.90434923227
49,6180.00463316716
50,7700.09054957444
51,6951.78755582246
52,8264.72301732608
53,6424.79440005305
54,8244.81729531711
55,5251.82425919719
56,5136.99254957457
57,5980.1361674809
58,5815.62458001405
59,7987.94057869884
60,7151.81853408198
61,5906.74290417744
62,7162.26289846912
63,6583.97275148569
64,8545.01069038126
65,4524.5246456946
66,10120.6402744612
67,5268.21460400188
68,6071.87167636083
69,7534.2693452194
70,5734.94726562052
71,6130.16216479474
72,5993.79798197798
73,6790.72029015914
74,5685.90738268793
75,5858.55751281043
76,7087.57660348299
77,7010.08243395613
78,7031.35763053806
79,5511.82149821515
80,7011.90860785548
81,10049.2982052707
82,6205.5426315672
83,4871.97305970882
84,6453.03968985839
85,6003.70103998464
86,6185.70681847683
87,6953.86762174106
88,4572.40798871152
89,7211.29716914404
90,5973.07556052616
91,6825.88215216823
92,6539.18054431855
93,4761.65703068172
94,5811.51531348329
95,5943.3377074484
96,7372.26990376091
97,8012.90931154857
98,5478.92537230525
99,5256.60614048507
100,6920.78527614577
101,6176.8402240321
102,6291.71844136915
103,7117.34626651671
104,6665.50975905339
105,7353.82608329811
106,6132.0832177629
107,4953.56564610071
108,6758.26413513045
109,7495.94966828282
110,7947.8518314338
111,7613.65419781737
112,7247.02668782865
113,6020.04719925976
114,7760.26695617664
115,5935.62228911519
116,7277.3211003156
117,7814.65726344038
118,6879.22744489424
119,8629.85047328722
120,7582.13800006138
121,7402.1366891551
122,6016.58047119863
123,6863.98042755302
124,7413.40092936558
125,6752.5169105733
126,4794.42830320587
127,5829.04192056202
128,7428.66249470747
129,6529.62389403806
130,5242.84085099085
131,7786.18343719313
132,6532.15753241811
133,5896.37427892401
134,5947.4474901571
135,5628.23806403134
136,7039.2845261852
137,6910.62999292558
138,6768.0170965491
139,5723.61032131576
140,5393.83571430527
141,6061.09542210987
142,4664.06142938529
143,6140.39476595309
144,5995.22458905278
145,7860.99022423153
146,7353.63255057244
147,6490.43583331892
148,9220.08970824534
149,5710.39626473967
150,5617.15742321997
151,9318.81848374175
152,6720.44189522959
153,7708.8277241226
154,7147.0795554851
155,5635.78848003512
156,5961.19208265553
157,5884.57976273421
158,7378.50523076318
159,9675.58481356999
160,6159.30412830571
161,4494.04962318139
162,5094.65718357972
