"Id","Sales"
8561,4082.38667777638
20545,3917.43740447818
32529,4250.54245704296
2569,5211.23242292848
14553,5525.10184602974
26537,5631.62915138631
38521,5803.10500216157
7705,3724.76278096414
19689,3534.0693682808
31673,3759.77150858722
1713,4665.37695088476
13697,5127.60164629001
25681,5210.34867567877
37665,5371.48457208149
6849,3622.17667475127
18833,3461.7295653034
30817,3793.81556398668
857,4647.85395444193
12841,4833.53134366057
24825,4831.17563594914
36809,5136.1335937903
5993,3787.53062233351
17977,3739.31502065233
29961,3887.80026049517
1,4077.56218239888
11985,4634.15845846827
23969,4453.59228128389
35953,4666.62444544403
5137,3835.05674191121
17121,3980.82812808384
29105,3735.00182896242
11129,4747.71973802334
23113,4378.15907144504
35097,4588.44041388305
4281,4480.60330078544
10273,4309.69298911386
16265,4418.64792158889
22257,4185.17948902558
28249,4269.8024138461
34241,4339.99490634849
40233,4966.54790606191
8562,6141.08544090812
20546,5583.64698094131
32530,5961.78231239952
2570,10011.1590905387
14554,11094.857950938
26538,9582.99144233413
38522,9550.294625723
7706,5936.91576671564
19690,5355.60671687522
31674,5551.41315717479
1714,8826.92024029178
13698,9306.15860618681
25682,8475.62517268767
37666,8588.80633961743
6850,5753.46282261499
18834,5206.25376083179
30818,5430.4193412755
858,8137.87417593622
12842,8437.91529722376
24826,7682.66962923169
36810,7718.42973522785
5994,5901.07780381408
17978,5549.25392887353
29962,5625.61535390051
2,7845.56202037429
11986,7793.30354691821
23970,7332.42819022541
35954,7413.22839258594
5138,5850.2670120586
17122,5980.36890965424
29106,5540.28026562058
11130,7799.94953061455
23114,7093.80851679656
35098,7130.38421915627
4282,4424.01632715048
10274,4302.30091526988
16266,4402.83426258317
22258,3923.696179191
28250,4078.17903713892
34242,4019.5454805666
40234,4578.16724387796
8563,9022.57566905682
20547,9915.52629764866
32531,9983.68022602326
2571,12981.7612102215
14555,14813.1193641684
26539,14027.8685484424
38523,14475.6090142599
7707,8322.02826344404
19691,9112.24697121145
31675,8797.29818742076
1715,11275.4889472869
13699,12666.9932386942
25683,11931.8630929484
37667,12173.1056366307
6851,8091.22500523291
18835,8739.51413682086
