"Id","Sales"
40244,5807.24507713452
40247,5587.62173345355
40270,7706.36619516274
40277,4875.5823318768
40281,6712.37419370903
40282,6143.95948617251
40293,4488.52925265068
40302,4616.38267600379
40311,3503.71033711705
40338,5169.30925586991
40360,5244.28021101575
40381,4368.67982046419
40382,5314.5439943378
40404,7326.91254366953
40447,6374.00940746296
40457,5785.24736491285
40459,5302.61455697989
40501,5652.00017886556
40506,5344.04900164492
40509,6934.15368933766
40516,8964.28704157913
40521,5220.74921328386
40541,3236.94334258625
40545,4974.01118460694
40571,4054.09230108151
40573,5255.18758045024
40579,10660.5365576863
40583,9589.65525141782
40588,4955.08870187677
40607,6949.89258496416
40610,4798.90912235576
40613,5586.28318087616
40618,3777.09297036357
40642,8028.92001312131
40646,5248.89008312659
40660,10302.8411256811
40677,8767.99942829608
40691,5990.72855197377
40692,4619.37458046709
40700,6001.91372510929
40702,7121.24245970838
40731,10371.0171736668
40745,5999.42292050711
40747,8221.10055350841
40752,7437.29585865835
40784,5659.73909493167
40796,6080.1593573039
40818,5643.07473589306
40819,3360.03600932804
40821,4200.1070177351
40824,6761.65537864295
40836,4941.11189039122
40841,3350.25623699105
40861,4905.86291250296
40884,6357.4800051557
40889,8311.92880671252
40890,4588.03466250556
40899,2847.79997205822
40910,6568.72121448181
40923,9247.89402363864
40947,7947.93213505501
40967,9120.91751732615
40968,6761.88629536776
40969,4175.73355029223
40978,9545.77723582327
40982,3251.93969864483
40992,9280.19679092403
41000,4246.9496791306
41031,6245.27714212133
41037,5903.00116815556
41046,8068.19712664412
41053,5213.69894933866
41060,6274.4797959696
39650,9237.01825911389
40112,12096.8681062579
38532,11306.2483677305
38535,8926.8208929146
38558,10751.1961081327
38565,7372.23756147176
38569,8155.23540295005
38570,12313.4888775627
38581,8761.64148229954
38590,7676.94350212306
38599,7654.07242967647
38626,8525.903140943
38648,11948.3083837034
38669,8805.70947387439
38670,6380.09535264079
38692,10440.4083836374
38735,8240.77100612114
38745,8561.25243408212
38747,10720.7605107898
38789,6370.31180655064
38794,6595.9366174759
38797,7818.78652837014
38804,16163.4643103569
38809,5915.6473367279
38829,7368.3741836972
38833,6851.65184474806
38859,7432.86178427119
38861,6959.05947671001
38867,12429.8410645597
38871,10425.4930953291
38876,6132.43033136873
38895,10623.4832843597
38898,8100.77695751993
38901,7700.93736986396
38906,6970.90398427004
38930,15828.7016402001
38934,7866.01867080814
38948,9311.70350823253
38965,13472.6803497321
38979,6785.42741621594
38980,7617.70854392603
38988,10158.07065575
38990,10643.0224843629
39019,15494.306494544
39033,7862.49454668691
39035,11392.1241723357
39040,11512.8824594622
39072,7423.78832853139
39084,6912.75076635559
39106,9464.75210977212
39107,6928.4894302935
39109,5698.09066558546
39112,13321.5055741962
39124,6474.96814811442
39129,4292.48771363874
39149,7639.49950134409
39172,10176.6361617642
39177,13731.2535015191
39178,8876.43476973997
39187,5839.26674968415
39198,11168.0394338858
39211,12912.9276992995
39235,8399.39547311606
39255,9915.00868986637
39256,8278.84381855486
39257,8713.84902122114
39266,13724.3382648424
39270,5465.8744888011
39280,11400.9581486882
39288,5701.54669636523
39319,9289.98008479622
39325,10541.0247373931
39334,10731.8243351687
39341,6882.65388724848
39348,11986.0476850442
37676,9439.30338082979
37679,7214.56919580066
37702,8793.33490389011
37709,5882.71730496575
37713,6922.74074112409
37714,10321.4775777611
37725,6948.7537119371
37734,6350.64596902231
37743,5994.95455402908
37770,6930.42378795023
37792,9979.4001838992
37813,7243.52490924428
37814,5439.1853231985
37836,8228.46263789492
37879,6746.03806826775
37889,7121.47659818221
37891,8651.9412215092
37933,5559.34611533052
37938,6151.22865009867
37941,6612.70833556261
37948,12881.7785011475
37953,4941.79857275837
37973,6152.88369075917
37977,5663.05791001848
38003,6417.52698495049
38005,5551.35265244036
38011,10253.5352621989
38015,8874.3902517181
38020,5024.28405560434
38039,8251.17924120016
38042,6260.03354422755
38045,6380.20570582761
38050,5847.19200720976
38074,12683.3144329251
38078,6759.64797992374
38092,7552.97687776184
38109,10814.8726278103
38123,5141.2259084462
38124,6403.39874312874
38132,8959.48660895243
38134,8605.7592903667
38163,13573.3924770213
38177,6927.51978173623
38179,8974.74398294117
38184,9280.85887789009
38216,6007.74396104572
38228,5811.64399558864
38250,8035.22494248082
38251,5685.08477238336
38253,4604.99198713485
38256,10771.7592966331
38268,5207.36111954009
38273,4178.97112272976
38293,6356.21295381602
38316,8578.36569683648
38321,11838.2566787875
38322,7564.88587065326
38331,5272.08821035841
38342,9583.03905257323
38355,10858.6319697329
38379,8277.48298947356
38399,9186.98076209655
38400,7893.34359552824
38401,7192.2944968578
38410,11482.9483587494
38414,5280.47175544131
38424,9529.50382950502
38432,5211.88704348678
38463,7776.52764144862
38469,9531.02035799273
38478,8850.90482537135
38485,5091.76554911367
38492,9585.21337512389
36820,8585.37445132943
36823,6431.6398823226
36846,8325.2120924787
36853,5796.66426454017
36857,6625.34684114067
36858,9066.45854174529
36869,5906.62859375224
36878,5855.33649787154
36887,5746.52986162037
36914,6143.95789221146
36936,8879.18372487535
